source_event_id,loan_id,customer_id,product_code,currency,principal_amount,outstanding_amount,interest_rate,tenor_months,disbursed_at,maturity_date,npa_status,days_past_due,last_repayment_at,collateral_value,branch_code,payload
EV-LOAN-L001265,L001265,C05240,INV_SME,KES,1577601.34,676632.72,0.1761,40,2024-08-25T00:00:00+00:00,2027-12-08,PERFORMING,8,2026-04-24T00:00:00+00:00,1370492.73,NKR-040,{}
EV-LOAN-L001266,L001266,C01517,PL_RET,KES,133819.92,18181.70,0.2186,23,2025-04-22T00:00:00+00:00,2027-03-13,PERFORMING,15,2026-04-24T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L001267,L001267,C06066,PL_RET,KES,295794.16,27567.63,0.2348,30,2026-05-12T00:00:00+00:00,2028-10-28,PERFORMING,0,2026-04-19T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001268,L001268,C01577,PL_RET,KES,461880.49,23846.39,0.2320,20,2026-11-15T00:00:00+00:00,2028-07-07,PERFORMING,0,2026-04-07T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L001269,L001269,C01715,AUTO_RET,KES,1744624.95,1262399.62,0.1756,25,2024-12-07T00:00:00+00:00,2026-12-27,WATCH,39,2026-04-05T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001270,L001270,C00180,WC_SME,KES,4830828.73,2432089.73,0.1916,20,2023-01-24T00:00:00+00:00,2024-09-15,PERFORMING,0,2026-04-06T00:00:00+00:00,2930829.44,NBO-001,{}
EV-LOAN-L001271,L001271,C02590,AUTO_RET,KES,2094257.33,740232.51,0.1393,33,2023-04-06T00:00:00+00:00,2025-12-21,PERFORMING,0,2026-04-07T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L001272,L001272,C01784,AUTO_RET,KES,1925687.88,926015.19,0.1652,42,2025-07-05T00:00:00+00:00,2028-12-16,PERFORMING,5,2026-04-09T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L001273,L001273,C03461,AUTO_RET,KES,447186.16,376793.73,0.1394,33,2023-01-21T00:00:00+00:00,2025-10-07,WATCH,40,2026-04-18T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L001274,L001274,C03312,AUTO_RET,KES,1607154.28,642211.04,0.1534,43,2026-06-24T00:00:00+00:00,2030-01-04,PERFORMING,0,2026-04-21T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L001275,L001275,C04607,WC_SME,KES,2864269.48,1792553.44,0.1500,28,2024-05-05T00:00:00+00:00,2026-08-23,PERFORMING,0,2026-04-02T00:00:00+00:00,2176664.19,NBO-002,{}
EV-LOAN-L001276,L001276,C07424,AUTO_RET,KES,1850597.56,1125432.57,0.1690,46,2025-06-04T00:00:00+00:00,2029-03-15,PERFORMING,0,2026-04-13T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001277,L001277,C05793,WC_SME,KES,4682498.63,1980020.25,0.1862,20,2023-11-14T00:00:00+00:00,2025-07-06,PERFORMING,0,2026-04-02T00:00:00+00:00,3714252.85,ELD-030,{}
EV-LOAN-L001278,L001278,C07000,PL_RET,KES,164086.29,40704.95,0.2160,30,2025-09-01T00:00:00+00:00,2028-02-18,PERFORMING,0,2026-04-17T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L001279,L001279,C07404,INV_SME,KES,4445395.97,3443324.81,0.1764,26,2023-09-28T00:00:00+00:00,2025-11-16,DOUBTFUL,302,2023-11-26T00:00:00+00:00,2872276.56,NBO-003,{}
EV-LOAN-L001280,L001280,C09421,AUTO_RET,KES,1453394.57,553645.66,0.1691,59,2025-02-06T00:00:00+00:00,2029-12-12,PERFORMING,0,2026-04-07T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001281,L001281,C04510,AUTO_RET,KES,910854.05,377246.25,0.1718,33,2024-11-25T00:00:00+00:00,2027-08-12,PERFORMING,0,2026-04-10T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001282,L001282,C09030,PL_RET,KES,339137.40,199456.63,0.2293,12,2023-11-07T00:00:00+00:00,2024-11-01,PERFORMING,0,2026-04-19T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001283,L001283,C02287,AUTO_RET,KES,2011683.44,1609807.66,0.1472,44,2023-09-05T00:00:00+00:00,2027-04-17,WATCH,33,2026-04-17T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L001284,L001284,C00567,AUTO_RET,KES,1731343.92,1205642.36,0.1564,41,2025-07-10T00:00:00+00:00,2028-11-21,PERFORMING,0,2026-04-01T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001285,L001285,C03915,PL_RET,KES,419074.28,165763.75,0.2076,18,2026-01-06T00:00:00+00:00,2027-06-30,PERFORMING,0,2026-04-03T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001286,L001286,C09836,AUTO_RET,KES,1217546.50,461461.23,0.1492,50,2026-04-06T00:00:00+00:00,2030-05-15,PERFORMING,0,2026-04-18T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L001287,L001287,C07109,AUTO_RET,KES,2047265.16,163306.19,0.1412,25,2024-01-07T00:00:00+00:00,2026-01-26,PERFORMING,0,2026-04-17T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001288,L001288,C04026,AUTO_RET,KES,588246.14,142089.16,0.1363,34,2024-06-21T00:00:00+00:00,2027-04-07,PERFORMING,0,2026-04-26T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001289,L001289,C05367,WC_SME,KES,3939216.44,836768.64,0.1527,28,2025-06-08T00:00:00+00:00,2027-09-26,PERFORMING,0,2026-04-21T00:00:00+00:00,3851679.72,NKR-040,{}
EV-LOAN-L001290,L001290,C03638,INV_SME,KES,3505991.08,619695.97,0.1748,45,2025-07-07T00:00:00+00:00,2029-03-18,PERFORMING,9,2026-04-12T00:00:00+00:00,2656443.26,NBO-002,{}
EV-LOAN-L001291,L001291,C04072,PL_RET,KES,379959.42,247400.20,0.2276,12,2023-04-08T00:00:00+00:00,2024-04-02,PERFORMING,0,2026-04-23T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L001292,L001292,C09124,PL_RET,KES,57956.24,15433.61,0.1820,28,2023-05-07T00:00:00+00:00,2025-08-24,PERFORMING,2,2026-04-22T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001293,L001293,C02149,AUTO_RET,KES,1304157.78,911987.13,0.1589,56,2023-01-17T00:00:00+00:00,2027-08-24,PERFORMING,0,2026-04-19T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L001294,L001294,C03004,PL_RET,KES,159320.99,33400.98,0.2365,19,2023-07-23T00:00:00+00:00,2025-02-12,PERFORMING,6,2026-04-23T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001295,L001295,C07300,PL_RET,KES,415993.45,213591.10,0.2165,36,2026-07-19T00:00:00+00:00,2029-07-03,WATCH,31,2026-04-24T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001296,L001296,C02097,PL_RET,KES,240083.98,125310.66,0.1947,17,2024-10-14T00:00:00+00:00,2026-03-08,PERFORMING,0,2026-04-10T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L001297,L001297,C08020,AUTO_RET,KES,1795898.06,301334.81,0.1357,55,2026-03-16T00:00:00+00:00,2030-09-21,PERFORMING,0,2026-04-14T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001298,L001298,C01901,PL_RET,KES,86862.46,46052.71,0.2275,17,2026-09-23T00:00:00+00:00,2028-02-15,PERFORMING,0,2026-04-23T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001299,L001299,C02239,WC_SME,KES,2410165.18,701560.33,0.1899,27,2025-07-17T00:00:00+00:00,2027-10-05,PERFORMING,0,2026-04-01T00:00:00+00:00,2492910.62,NBO-002,{}
EV-LOAN-L001300,L001300,C09867,PL_RET,KES,325647.13,126506.46,0.2016,19,2023-02-03T00:00:00+00:00,2024-08-26,PERFORMING,0,2026-04-02T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001301,L001301,C08313,AUTO_RET,KES,1785133.49,1299029.90,0.1354,47,2025-06-27T00:00:00+00:00,2029-05-07,WATCH,56,2026-04-05T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001302,L001302,C01654,WC_SME,KES,757278.15,46297.03,0.1609,27,2025-03-15T00:00:00+00:00,2027-06-03,PERFORMING,0,2026-04-11T00:00:00+00:00,639883.06,KSM-020,{}
EV-LOAN-L001303,L001303,C04856,INV_SME,KES,6479848.01,3306962.20,0.1664,57,2023-10-17T00:00:00+00:00,2028-06-22,WATCH,49,2026-04-02T00:00:00+00:00,3974020.90,ELD-030,{}
EV-LOAN-L001304,L001304,C01273,AUTO_RET,KES,1223949.19,686096.91,0.1772,33,2026-09-08T00:00:00+00:00,2029-05-25,DOUBTFUL,309,2026-10-23T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001305,L001305,C06288,INV_SME,KES,2834489.44,815886.13,0.1793,56,2023-03-08T00:00:00+00:00,2027-10-13,PERFORMING,0,2026-04-21T00:00:00+00:00,3302005.86,NKR-040,{}
EV-LOAN-L001306,L001306,C07392,AUTO_RET,KES,1129373.20,649110.85,0.1501,35,2026-12-23T00:00:00+00:00,2029-11-07,PERFORMING,0,2026-04-05T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L001307,L001307,C05023,AUTO_RET,KES,1362145.81,154281.03,0.1446,41,2024-01-07T00:00:00+00:00,2027-05-21,PERFORMING,16,2026-04-07T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L001308,L001308,C03255,WC_SME,KES,1039263.97,77851.29,0.1631,35,2024-08-01T00:00:00+00:00,2027-06-17,PERFORMING,13,2026-04-08T00:00:00+00:00,1428597.68,KSM-020,{}
EV-LOAN-L001309,L001309,C03567,PL_RET,KES,360463.88,110526.54,0.1905,20,2026-01-21T00:00:00+00:00,2027-09-13,PERFORMING,0,2026-04-01T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L001310,L001310,C01878,AUTO_RET,KES,476604.98,190680.83,0.1653,60,2023-02-23T00:00:00+00:00,2028-01-28,PERFORMING,0,2026-04-14T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L001311,L001311,C09246,AUTO_RET,KES,1768918.57,203678.88,0.1365,33,2024-11-10T00:00:00+00:00,2027-07-28,PERFORMING,10,2026-04-10T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001312,L001312,C01062,WC_SME,KES,4345999.00,2853915.29,0.1844,22,2023-10-07T00:00:00+00:00,2025-07-28,PERFORMING,0,2026-04-04T00:00:00+00:00,4259898.04,NBO-001,{}
EV-LOAN-L001313,L001313,C07528,WC_SME,KES,1744738.35,1138663.17,0.1780,33,2024-09-18T00:00:00+00:00,2027-06-05,PERFORMING,0,2026-04-09T00:00:00+00:00,2050985.28,NKR-040,{}
EV-LOAN-L001314,L001314,C08598,WC_SME,KES,1168727.02,754512.72,0.1631,26,2026-08-16T00:00:00+00:00,2028-10-04,PERFORMING,0,2026-04-10T00:00:00+00:00,744543.10,ELD-030,{}
EV-LOAN-L001315,L001315,C09228,AUTO_RET,KES,2331492.88,633572.35,0.1591,56,2024-01-25T00:00:00+00:00,2028-08-31,PERFORMING,0,2026-04-13T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L001316,L001316,C00499,INV_SME,KES,6711247.07,1286250.37,0.1415,48,2026-01-01T00:00:00+00:00,2029-12-11,PERFORMING,0,2026-04-21T00:00:00+00:00,4551940.27,NBO-001,{}
EV-LOAN-L001317,L001317,C08161,AUTO_RET,KES,1886604.25,402453.27,0.1465,27,2026-09-13T00:00:00+00:00,2028-12-01,PERFORMING,10,2026-04-13T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L001318,L001318,C03559,PL_RET,KES,346828.16,190660.67,0.1912,33,2026-03-24T00:00:00+00:00,2028-12-08,PERFORMING,17,2026-04-05T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L001319,L001319,C03660,AUTO_RET,KES,1057074.94,223256.32,0.1414,37,2023-02-03T00:00:00+00:00,2026-02-17,PERFORMING,0,2026-04-07T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L001320,L001320,C00705,WC_SME,KES,1422622.51,375888.85,0.1937,13,2025-12-02T00:00:00+00:00,2026-12-27,PERFORMING,4,2026-04-09T00:00:00+00:00,1453271.65,MSA-010,{}
EV-LOAN-L001321,L001321,C03659,AUTO_RET,KES,412267.26,78793.67,0.1613,53,2023-03-01T00:00:00+00:00,2027-07-08,PERFORMING,0,2026-04-18T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001322,L001322,C02201,PL_RET,KES,143098.67,92794.59,0.2354,25,2024-12-15T00:00:00+00:00,2027-01-04,PERFORMING,0,2026-04-18T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001323,L001323,C01440,AUTO_RET,KES,1277819.63,519864.90,0.1411,43,2024-01-27T00:00:00+00:00,2027-08-09,WATCH,58,2026-04-24T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001324,L001324,C03537,AUTO_RET,KES,1468476.52,645724.43,0.1596,26,2025-08-03T00:00:00+00:00,2027-09-22,PERFORMING,8,2026-04-25T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001325,L001325,C03507,PL_RET,KES,331927.67,198639.10,0.2022,21,2023-06-25T00:00:00+00:00,2025-03-16,PERFORMING,0,2026-04-21T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L001326,L001326,C07667,WC_SME,KES,4282509.30,3698787.84,0.1820,31,2026-10-22T00:00:00+00:00,2029-05-09,LOSS,600,2026-12-04T00:00:00+00:00,3753059.12,MSA-010,{}
EV-LOAN-L001327,L001327,C04505,AUTO_RET,KES,847077.32,144240.74,0.1698,28,2025-05-05T00:00:00+00:00,2027-08-23,PERFORMING,0,2026-04-15T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L001328,L001328,C03895,INV_SME,KES,1444880.32,170502.64,0.1847,53,2026-12-28T00:00:00+00:00,2031-05-06,PERFORMING,0,2026-04-06T00:00:00+00:00,898142.08,NBO-002,{}
EV-LOAN-L001329,L001329,C00483,AUTO_RET,KES,316281.46,60881.63,0.1554,41,2025-05-21T00:00:00+00:00,2028-10-02,PERFORMING,0,2026-04-05T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L001330,L001330,C09500,PL_RET,KES,414634.33,143683.22,0.2142,32,2026-07-17T00:00:00+00:00,2029-03-03,PERFORMING,15,2026-04-01T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001331,L001331,C03773,CORP_TL,KES,24630600.35,12495622.99,0.1459,84,2024-03-10T00:00:00+00:00,2031-02-02,PERFORMING,0,2026-04-09T00:00:00+00:00,22652652.07,ELD-030,{}
EV-LOAN-L001332,L001332,C01877,WC_SME,KES,3491515.86,2401211.07,0.1789,35,2024-10-26T00:00:00+00:00,2027-09-11,DOUBTFUL,259,2024-12-31T00:00:00+00:00,2852827.65,NBO-002,{}
EV-LOAN-L001333,L001333,C05072,PL_RET,KES,108572.59,44048.62,0.2204,23,2025-09-02T00:00:00+00:00,2027-07-24,PERFORMING,14,2026-04-25T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001334,L001334,C06058,AUTO_RET,KES,486134.75,438442.78,0.1709,29,2024-04-04T00:00:00+00:00,2026-08-22,DOUBTFUL,289,2024-06-21T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001335,L001335,C07025,PL_RET,KES,333167.37,75213.58,0.2066,17,2026-05-23T00:00:00+00:00,2027-10-15,PERFORMING,0,2026-04-13T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L001336,L001336,C02596,AUTO_RET,KES,1247710.03,725091.24,0.1410,33,2026-07-07T00:00:00+00:00,2029-03-23,WATCH,47,2026-04-17T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L001337,L001337,C05243,AUTO_RET,KES,337566.54,109052.02,0.1655,45,2023-06-03T00:00:00+00:00,2027-02-12,PERFORMING,19,2026-04-23T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001338,L001338,C00285,INV_SME,KES,7025145.21,451828.15,0.1679,24,2026-07-19T00:00:00+00:00,2028-07-08,PERFORMING,5,2026-04-16T00:00:00+00:00,4720772.34,KSM-020,{}
EV-LOAN-L001339,L001339,C09772,INV_SME,KES,6698135.69,1950539.13,0.1706,28,2024-03-16T00:00:00+00:00,2026-07-04,PERFORMING,0,2026-04-04T00:00:00+00:00,4746489.64,MSA-010,{}
EV-LOAN-L001340,L001340,C03217,PL_RET,KES,370415.27,259295.39,0.2285,31,2023-07-17T00:00:00+00:00,2026-02-01,WATCH,44,2026-04-18T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001341,L001341,C09841,PL_RET,KES,495774.22,291395.72,0.2027,35,2025-10-14T00:00:00+00:00,2028-08-29,PERFORMING,0,2026-04-14T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L001342,L001342,C01900,WC_SME,KES,629527.09,307061.61,0.1695,17,2024-04-09T00:00:00+00:00,2025-09-01,PERFORMING,0,2026-04-19T00:00:00+00:00,425317.51,NBO-003,{}
EV-LOAN-L001343,L001343,C06930,AUTO_RET,KES,1497872.71,412317.86,0.1357,37,2024-03-05T00:00:00+00:00,2027-03-20,PERFORMING,0,2026-04-04T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001344,L001344,C04097,PL_RET,KES,303832.02,203830.82,0.1992,34,2023-10-09T00:00:00+00:00,2026-07-25,PERFORMING,0,2026-04-24T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L001345,L001345,C04430,WC_SME,KES,1605577.87,1107768.39,0.1611,15,2023-09-21T00:00:00+00:00,2024-12-14,WATCH,48,2026-04-08T00:00:00+00:00,1793020.41,MSA-010,{}
EV-LOAN-L001346,L001346,C00016,AUTO_RET,KES,2432359.43,546162.55,0.1787,29,2026-11-01T00:00:00+00:00,2029-03-20,PERFORMING,0,2026-04-02T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L001347,L001347,C05528,PL_RET,KES,195515.68,39832.64,0.1824,31,2024-01-03T00:00:00+00:00,2026-07-21,PERFORMING,0,2026-04-13T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001348,L001348,C06348,PL_RET,KES,234800.25,66791.40,0.1814,13,2023-11-07T00:00:00+00:00,2024-12-01,PERFORMING,0,2026-04-24T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001349,L001349,C01478,AUTO_RET,KES,1668786.71,776129.09,0.1340,35,2026-02-27T00:00:00+00:00,2029-01-12,WATCH,52,2026-04-18T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001350,L001350,C05538,INV_SME,KES,3317268.99,1575407.94,0.1403,58,2023-11-02T00:00:00+00:00,2028-08-07,PERFORMING,0,2026-04-14T00:00:00+00:00,3483014.43,NBO-001,{}
EV-LOAN-L001351,L001351,C07900,AUTO_RET,KES,1898000.26,603603.00,0.1742,29,2024-07-05T00:00:00+00:00,2026-11-22,PERFORMING,0,2026-04-19T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L001352,L001352,C00845,CORP_TL,KES,14416634.97,3426291.22,0.1287,61,2025-01-26T00:00:00+00:00,2030-01-30,PERFORMING,23,2026-04-03T00:00:00+00:00,14383010.09,NBO-001,{}
EV-LOAN-L001353,L001353,C04667,PL_RET,KES,301975.24,29674.45,0.2048,28,2023-04-10T00:00:00+00:00,2025-07-28,PERFORMING,0,2026-04-06T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L001354,L001354,C04637,AUTO_RET,KES,2262044.10,1428879.71,0.1302,36,2023-12-25T00:00:00+00:00,2026-12-09,PERFORMING,11,2026-04-10T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L001355,L001355,C02145,PL_RET,KES,238512.37,131741.29,0.2042,35,2025-07-06T00:00:00+00:00,2028-05-21,PERFORMING,0,2026-04-13T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001356,L001356,C05392,AUTO_RET,KES,1360553.66,70121.17,0.1734,46,2026-08-05T00:00:00+00:00,2030-05-16,PERFORMING,10,2026-04-07T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L001357,L001357,C09898,WC_SME,KES,4152928.30,2595263.42,0.1887,34,2025-08-02T00:00:00+00:00,2028-05-18,PERFORMING,0,2026-04-07T00:00:00+00:00,5152863.22,NBO-003,{}
EV-LOAN-L001358,L001358,C04429,PL_RET,KES,371354.54,251447.77,0.2151,13,2023-04-01T00:00:00+00:00,2024-04-25,PERFORMING,12,2026-04-12T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L001359,L001359,C07491,AUTO_RET,KES,2259814.58,1504686.18,0.1399,46,2026-04-23T00:00:00+00:00,2030-02-01,PERFORMING,0,2026-04-05T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001360,L001360,C09993,INV_SME,KES,2588631.52,1317060.12,0.1432,28,2025-01-12T00:00:00+00:00,2027-05-02,PERFORMING,0,2026-04-09T00:00:00+00:00,2530298.33,ELD-030,{}
EV-LOAN-L001361,L001361,C03210,PL_RET,KES,265192.76,161285.81,0.1806,23,2024-10-14T00:00:00+00:00,2026-09-04,PERFORMING,0,2026-04-10T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L001362,L001362,C09202,WC_SME,KES,2313235.70,1276365.73,0.1619,33,2024-11-25T00:00:00+00:00,2027-08-12,PERFORMING,6,2026-04-21T00:00:00+00:00,2569819.24,ELD-030,{}
EV-LOAN-L001363,L001363,C00583,PL_RET,KES,400607.50,57813.70,0.2300,34,2026-03-19T00:00:00+00:00,2029-01-02,PERFORMING,0,2026-04-10T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L001364,L001364,C06747,AUTO_RET,KES,940088.56,369432.43,0.1595,44,2024-03-07T00:00:00+00:00,2027-10-18,PERFORMING,0,2026-04-18T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L001365,L001365,C06043,PL_RET,KES,427334.79,300625.16,0.2103,19,2025-05-03T00:00:00+00:00,2026-11-24,WATCH,46,2026-04-08T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L001366,L001366,C04258,PL_RET,KES,347502.84,172890.46,0.2161,33,2026-03-23T00:00:00+00:00,2028-12-07,PERFORMING,0,2026-04-16T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L001367,L001367,C06789,PL_RET,KES,442030.32,304728.35,0.2376,33,2023-11-03T00:00:00+00:00,2026-07-20,PERFORMING,6,2026-04-12T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001368,L001368,C09778,AUTO_RET,KES,2339389.11,284910.56,0.1575,48,2024-02-28T00:00:00+00:00,2028-02-07,PERFORMING,0,2026-04-11T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001369,L001369,C04859,PL_RET,KES,453829.58,66070.74,0.2054,20,2026-07-19T00:00:00+00:00,2028-03-10,PERFORMING,6,2026-04-22T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001370,L001370,C00052,AUTO_RET,KES,1426256.22,609567.52,0.1630,30,2024-11-01T00:00:00+00:00,2027-04-20,PERFORMING,4,2026-04-24T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001371,L001371,C05075,AUTO_RET,KES,1945075.27,728146.85,0.1751,30,2024-11-24T00:00:00+00:00,2027-05-13,PERFORMING,30,2026-04-05T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L001372,L001372,C09372,WC_SME,KES,4532949.51,2562025.83,0.1685,14,2023-03-10T00:00:00+00:00,2024-05-03,PERFORMING,0,2026-04-09T00:00:00+00:00,5948942.53,NBO-002,{}
EV-LOAN-L001373,L001373,C08867,PL_RET,KES,176286.84,28972.06,0.1995,33,2024-07-03T00:00:00+00:00,2027-03-20,PERFORMING,0,2026-04-12T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001374,L001374,C02092,PL_RET,KES,200095.28,35945.77,0.2235,21,2023-05-27T00:00:00+00:00,2025-02-15,PERFORMING,0,2026-04-06T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001375,L001375,C06728,PL_RET,KES,466808.21,305889.32,0.2165,30,2023-12-11T00:00:00+00:00,2026-05-29,PERFORMING,0,2026-04-22T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L001376,L001376,C08414,PL_RET,KES,120955.68,26728.86,0.1981,25,2024-12-16T00:00:00+00:00,2027-01-05,PERFORMING,14,2026-04-11T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001377,L001377,C08038,AUTO_RET,KES,2466491.14,1471698.49,0.1726,36,2023-05-11T00:00:00+00:00,2026-04-25,PERFORMING,0,2026-04-05T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001378,L001378,C05871,PL_RET,KES,377899.97,223423.29,0.2035,27,2023-01-14T00:00:00+00:00,2025-04-03,PERFORMING,0,2026-04-05T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001379,L001379,C06479,WC_SME,KES,3918736.47,460238.82,0.1612,12,2024-07-07T00:00:00+00:00,2025-07-02,PERFORMING,0,2026-04-04T00:00:00+00:00,3205685.25,KSM-020,{}
EV-LOAN-L001380,L001380,C04505,PL_RET,KES,378286.47,156256.71,0.2300,33,2026-04-13T00:00:00+00:00,2028-12-28,PERFORMING,0,2026-04-14T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L001381,L001381,C04069,WC_SME,KES,1227775.54,636780.18,0.1907,29,2023-07-04T00:00:00+00:00,2025-11-20,PERFORMING,2,2026-04-13T00:00:00+00:00,1307365.60,ELD-030,{}
EV-LOAN-L001382,L001382,C07859,INV_SME,KES,4170670.14,1557961.51,0.1629,60,2025-03-01T00:00:00+00:00,2030-02-03,PERFORMING,0,2026-04-11T00:00:00+00:00,3847244.64,NBO-002,{}
EV-LOAN-L001383,L001383,C09167,AUTO_RET,KES,1641577.52,1131142.51,0.1646,44,2024-11-10T00:00:00+00:00,2028-06-22,PERFORMING,0,2026-04-18T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L001384,L001384,C02802,AUTO_RET,KES,1536183.35,730418.17,0.1696,60,2025-08-05T00:00:00+00:00,2030-07-10,PERFORMING,11,2026-04-13T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001385,L001385,C09106,AUTO_RET,KES,1587426.34,441643.59,0.1548,30,2025-09-12T00:00:00+00:00,2028-02-29,PERFORMING,0,2026-04-09T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L001386,L001386,C02909,PL_RET,KES,400996.56,221181.18,0.2249,30,2025-02-04T00:00:00+00:00,2027-07-24,PERFORMING,0,2026-04-24T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001387,L001387,C08616,PL_RET,KES,476021.67,78733.22,0.2028,21,2024-04-21T00:00:00+00:00,2026-01-11,PERFORMING,4,2026-04-07T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L001388,L001388,C03030,AUTO_RET,KES,2105130.54,814192.34,0.1773,40,2023-08-08T00:00:00+00:00,2026-11-20,PERFORMING,0,2026-04-23T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001389,L001389,C09730,AUTO_RET,KES,1614248.27,984172.95,0.1408,41,2024-07-01T00:00:00+00:00,2027-11-13,PERFORMING,0,2026-04-03T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L001390,L001390,C01946,AUTO_RET,KES,607121.68,268164.78,0.1509,47,2025-10-04T00:00:00+00:00,2029-08-14,PERFORMING,0,2026-04-21T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L001391,L001391,C04347,PL_RET,KES,434276.72,217667.31,0.2205,34,2024-01-02T00:00:00+00:00,2026-10-18,PERFORMING,19,2026-04-12T00:00:00+00:00,,NKR-040,{}
