source_event_id,customer_id,bureau_name,score,score_band,score_as_of,delinquencies_12m,open_facilities,total_exposure,enquiries_3m,payload
EV-BUR-C02274,C02274,Metropol,689,B,2026-04-23,0,7,2354489.59,0,{}
EV-BUR-C02275,C02275,Metropol,496,D,2026-04-23,6,4,3528926.17,3,{}
EV-BUR-C02276,C02276,CreditInfo,567,C,2026-04-23,0,6,454224.45,3,{}
EV-BUR-C02277,C02277,Metropol,732,A,2026-04-26,2,1,1429254.05,1,{}
EV-BUR-C02278,C02278,TransUnion,634,B,2026-04-26,1,5,3541849.26,1,{}
EV-BUR-C02279,C02279,TransUnion,597,C,2026-04-25,2,4,3150835.78,3,{}
EV-BUR-C02280,C02280,TransUnion,738,A,2026-04-21,1,7,2506511.99,4,{}
EV-BUR-C02281,C02281,Metropol,593,C,2026-04-23,1,5,3904785.17,2,{}
EV-BUR-C02282,C02282,CreditInfo,709,B,2026-04-21,1,5,2051657.10,1,{}
EV-BUR-C02283,C02283,TransUnion,598,C,2026-04-26,1,4,3736603.47,0,{}
EV-BUR-C02284,C02284,Metropol,714,B,2026-04-22,1,1,1562743.75,1,{}
EV-BUR-C02285,C02285,Metropol,671,B,2026-04-22,2,6,590405.37,4,{}
EV-BUR-C02286,C02286,CreditInfo,685,B,2026-04-26,1,6,131913.36,2,{}
EV-BUR-C02287,C02287,Metropol,731,A,2026-04-22,0,5,3206791.95,1,{}
EV-BUR-C02288,C02288,Metropol,623,B,2026-04-26,2,3,1510007.40,1,{}
EV-BUR-C02289,C02289,TransUnion,427,D,2026-04-23,8,6,3286913.30,4,{}
EV-BUR-C02290,C02290,CreditInfo,690,B,2026-04-21,0,1,3459675.83,0,{}
EV-BUR-C02291,C02291,CreditInfo,827,A,2026-04-24,1,6,3420484.92,3,{}
EV-BUR-C02292,C02292,Metropol,800,A,2026-04-22,0,6,866858.63,2,{}
EV-BUR-C02293,C02293,TransUnion,546,C,2026-04-21,2,4,3865787.94,2,{}
EV-BUR-C02294,C02294,Metropol,790,A,2026-04-25,2,3,2632761.05,3,{}
EV-BUR-C02295,C02295,TransUnion,708,B,2026-04-24,0,6,1369837.99,2,{}
EV-BUR-C02296,C02296,Metropol,594,C,2026-04-22,1,1,215142.56,0,{}
EV-BUR-C02297,C02297,Metropol,581,C,2026-04-23,0,5,2228886.14,2,{}
EV-BUR-C02298,C02298,Metropol,618,B,2026-04-22,2,1,2691941.19,3,{}
EV-BUR-C02299,C02299,TransUnion,564,C,2026-04-24,1,4,1047145.26,1,{}
EV-BUR-C02300,C02300,TransUnion,841,A,2026-04-22,0,5,2309811.40,0,{}
EV-BUR-C02301,C02301,Metropol,802,A,2026-04-22,2,6,856373.68,4,{}
EV-BUR-C02302,C02302,CreditInfo,579,C,2026-04-24,0,1,2726574.81,2,{}
EV-BUR-C02303,C02303,CreditInfo,761,A,2026-04-25,1,2,2622081.60,1,{}
EV-BUR-C02304,C02304,CreditInfo,665,B,2026-04-25,1,2,2015941.35,1,{}
EV-BUR-C02305,C02305,CreditInfo,823,A,2026-04-20,2,3,3015708.69,4,{}
EV-BUR-C02306,C02306,Metropol,817,A,2026-04-20,0,4,2799216.86,1,{}
EV-BUR-C02307,C02307,CreditInfo,790,A,2026-04-22,2,1,632517.60,3,{}
EV-BUR-C02308,C02308,CreditInfo,719,B,2026-04-21,1,4,804200.07,2,{}
EV-BUR-C02309,C02309,TransUnion,699,B,2026-04-21,2,5,635538.63,1,{}
EV-BUR-C02310,C02310,CreditInfo,759,A,2026-04-23,2,4,168052.91,4,{}
EV-BUR-C02311,C02311,Metropol,684,B,2026-04-22,2,1,2791220.92,2,{}
EV-BUR-C02312,C02312,Metropol,552,C,2026-04-25,0,1,1285064.69,3,{}
EV-BUR-C02313,C02313,Metropol,803,A,2026-04-26,2,5,2895556.37,4,{}
EV-BUR-C02314,C02314,TransUnion,828,A,2026-04-24,0,7,1989627.52,4,{}
EV-BUR-C02315,C02315,TransUnion,615,B,2026-04-22,0,1,1914464.07,0,{}
EV-BUR-C02316,C02316,TransUnion,754,A,2026-04-21,1,5,786501.01,4,{}
EV-BUR-C02317,C02317,CreditInfo,720,A,2026-04-21,0,7,3633534.79,3,{}
EV-BUR-C02318,C02318,Metropol,592,C,2026-04-21,1,7,167772.67,0,{}
EV-BUR-C02319,C02319,TransUnion,745,A,2026-04-26,1,7,575104.21,0,{}
EV-BUR-C02320,C02320,TransUnion,428,D,2026-04-21,4,7,3573195.76,1,{}
EV-BUR-C02321,C02321,CreditInfo,417,D,2026-04-25,5,6,2375015.15,1,{}
EV-BUR-C02322,C02322,TransUnion,640,B,2026-04-25,0,3,1360684.00,4,{}
EV-BUR-C02323,C02323,TransUnion,426,D,2026-04-26,9,5,2964020.78,3,{}
EV-BUR-C02324,C02324,CreditInfo,776,A,2026-04-21,2,5,3083349.81,1,{}
EV-BUR-C02325,C02325,CreditInfo,692,B,2026-04-20,2,4,2038271.17,3,{}
EV-BUR-C02326,C02326,Metropol,634,B,2026-04-24,0,6,1241306.45,2,{}
EV-BUR-C02327,C02327,CreditInfo,618,B,2026-04-26,1,5,2618576.28,2,{}
EV-BUR-C02328,C02328,Metropol,748,A,2026-04-26,1,3,3714847.60,0,{}
EV-BUR-C02329,C02329,Metropol,721,A,2026-04-20,0,6,2550065.09,0,{}
EV-BUR-C02330,C02330,CreditInfo,647,B,2026-04-20,1,3,3520490.89,0,{}
EV-BUR-C02331,C02331,CreditInfo,669,B,2026-04-22,0,7,3493728.32,1,{}
EV-BUR-C02332,C02332,CreditInfo,761,A,2026-04-20,2,6,3433908.72,2,{}
EV-BUR-C02333,C02333,TransUnion,616,B,2026-04-25,1,2,84260.50,1,{}
EV-BUR-C02334,C02334,CreditInfo,830,A,2026-04-20,2,2,697803.30,2,{}
EV-BUR-C02335,C02335,TransUnion,560,C,2026-04-21,0,7,3422175.50,0,{}
EV-BUR-C02336,C02336,CreditInfo,702,B,2026-04-26,1,7,3933772.59,4,{}
EV-BUR-C02337,C02337,TransUnion,547,C,2026-04-21,0,3,1611651.37,2,{}
EV-BUR-C02338,C02338,Metropol,794,A,2026-04-26,2,2,436076.81,3,{}
EV-BUR-C02339,C02339,Metropol,651,B,2026-04-26,1,7,2103681.57,3,{}
EV-BUR-C02340,C02340,TransUnion,557,C,2026-04-25,0,2,2245433.83,4,{}
EV-BUR-C02341,C02341,Metropol,794,A,2026-04-26,0,6,2449556.83,2,{}
EV-BUR-C02342,C02342,CreditInfo,586,C,2026-04-21,2,4,3833406.02,1,{}
EV-BUR-C02343,C02343,Metropol,692,B,2026-04-22,0,6,808224.29,1,{}
EV-BUR-C02344,C02344,TransUnion,755,A,2026-04-21,0,3,568230.21,3,{}
EV-BUR-C02345,C02345,TransUnion,794,A,2026-04-20,0,2,3968944.34,1,{}
EV-BUR-C02346,C02346,CreditInfo,644,B,2026-04-25,0,1,2156228.75,1,{}
EV-BUR-C02347,C02347,TransUnion,748,A,2026-04-23,2,2,553823.48,0,{}
EV-BUR-C02348,C02348,CreditInfo,779,A,2026-04-22,2,4,3650626.97,1,{}
EV-BUR-C02349,C02349,Metropol,459,D,2026-04-22,9,7,206097.20,4,{}
EV-BUR-C02350,C02350,TransUnion,747,A,2026-04-24,0,7,3658574.59,0,{}
EV-BUR-C02351,C02351,CreditInfo,730,A,2026-04-24,1,4,323274.62,0,{}
EV-BUR-C02352,C02352,Metropol,843,A,2026-04-21,2,6,3843248.44,2,{}
EV-BUR-C02353,C02353,Metropol,750,A,2026-04-26,0,2,932589.27,3,{}
EV-BUR-C02354,C02354,TransUnion,791,A,2026-04-23,1,1,2884684.65,4,{}
EV-BUR-C02355,C02355,CreditInfo,814,A,2026-04-25,0,4,3264562.08,2,{}
EV-BUR-C02356,C02356,CreditInfo,781,A,2026-04-21,2,5,1241571.89,4,{}
EV-BUR-C02357,C02357,Metropol,654,B,2026-04-24,0,4,3086313.13,0,{}
EV-BUR-C02358,C02358,Metropol,554,C,2026-04-22,0,5,1219178.93,1,{}
EV-BUR-C02359,C02359,CreditInfo,798,A,2026-04-25,0,7,1130129.73,2,{}
EV-BUR-C02360,C02360,TransUnion,671,B,2026-04-26,0,7,2689001.58,2,{}
EV-BUR-C02361,C02361,TransUnion,682,B,2026-04-24,1,1,3256440.74,4,{}
EV-BUR-C02362,C02362,Metropol,616,B,2026-04-20,0,1,3953413.18,3,{}
EV-BUR-C02363,C02363,CreditInfo,698,B,2026-04-21,0,1,2258637.34,1,{}
EV-BUR-C02364,C02364,Metropol,605,B,2026-04-22,2,3,1088395.78,0,{}
EV-BUR-C02365,C02365,Metropol,622,B,2026-04-24,1,1,3715789.79,2,{}
EV-BUR-C02366,C02366,Metropol,617,B,2026-04-26,2,3,1175613.98,2,{}
EV-BUR-C02367,C02367,TransUnion,835,A,2026-04-25,2,4,3189234.85,3,{}
EV-BUR-C02368,C02368,TransUnion,722,A,2026-04-21,0,4,1979951.08,3,{}
EV-BUR-C02369,C02369,Metropol,663,B,2026-04-26,0,7,3733909.00,1,{}
EV-BUR-C02370,C02370,TransUnion,602,B,2026-04-23,1,7,3043969.74,3,{}
EV-BUR-C02371,C02371,CreditInfo,703,B,2026-04-22,1,4,1006120.11,1,{}
EV-BUR-C02372,C02372,CreditInfo,561,C,2026-04-24,1,4,253542.80,2,{}
EV-BUR-C02373,C02373,Metropol,603,B,2026-04-26,1,1,2885099.73,3,{}
EV-BUR-C02374,C02374,CreditInfo,654,B,2026-04-20,1,6,3076177.09,3,{}
EV-BUR-C02375,C02375,Metropol,795,A,2026-04-25,1,1,153210.88,4,{}
EV-BUR-C02376,C02376,TransUnion,682,B,2026-04-26,1,5,3777720.14,4,{}
EV-BUR-C02377,C02377,Metropol,723,A,2026-04-25,2,6,3132563.41,4,{}
EV-BUR-C02378,C02378,Metropol,791,A,2026-04-26,0,3,760850.23,1,{}
EV-BUR-C02379,C02379,TransUnion,805,A,2026-04-21,1,5,1970926.96,0,{}
EV-BUR-C02380,C02380,CreditInfo,628,B,2026-04-26,0,3,2422483.10,0,{}
EV-BUR-C02381,C02381,TransUnion,844,A,2026-04-23,0,7,3140847.63,3,{}
EV-BUR-C02382,C02382,TransUnion,559,C,2026-04-20,1,3,2157384.07,2,{}
EV-BUR-C02383,C02383,CreditInfo,665,B,2026-04-21,1,3,1042711.48,0,{}
EV-BUR-C02384,C02384,Metropol,779,A,2026-04-24,1,5,3100529.79,2,{}
EV-BUR-C02385,C02385,CreditInfo,579,C,2026-04-26,0,3,2386800.93,2,{}
EV-BUR-C02386,C02386,Metropol,613,B,2026-04-22,1,1,2956946.98,1,{}
EV-BUR-C02387,C02387,Metropol,733,A,2026-04-22,2,6,1209317.20,2,{}
EV-BUR-C02388,C02388,CreditInfo,755,A,2026-04-21,2,6,3622861.55,0,{}
EV-BUR-C02389,C02389,CreditInfo,702,B,2026-04-23,2,1,817487.05,4,{}
EV-BUR-C02390,C02390,CreditInfo,842,A,2026-04-21,1,7,3408594.90,0,{}
EV-BUR-C02391,C02391,TransUnion,546,C,2026-04-20,0,1,2822158.43,4,{}
EV-BUR-C02392,C02392,CreditInfo,622,B,2026-04-22,2,6,1066445.99,0,{}
EV-BUR-C02393,C02393,TransUnion,748,A,2026-04-22,0,4,2246431.84,1,{}
EV-BUR-C02394,C02394,Metropol,608,B,2026-04-24,0,7,1049107.57,3,{}
EV-BUR-C02395,C02395,TransUnion,779,A,2026-04-23,1,2,2794759.81,1,{}
EV-BUR-C02396,C02396,TransUnion,758,A,2026-04-20,2,4,1337402.56,2,{}
EV-BUR-C02397,C02397,CreditInfo,297,E,2026-04-22,7,3,1706166.88,1,{}
EV-BUR-C02398,C02398,TransUnion,615,B,2026-04-23,2,5,778984.63,0,{}
EV-BUR-C02399,C02399,CreditInfo,812,A,2026-04-20,2,3,778538.06,0,{}
EV-BUR-C02400,C02400,CreditInfo,671,B,2026-04-25,2,6,3815055.93,2,{}
EV-BUR-C02401,C02401,TransUnion,714,B,2026-04-24,2,2,907327.41,3,{}
EV-BUR-C02402,C02402,CreditInfo,640,B,2026-04-20,1,6,3331870.49,4,{}
EV-BUR-C02403,C02403,TransUnion,679,B,2026-04-23,0,4,3011097.93,2,{}
EV-BUR-C02404,C02404,Metropol,591,C,2026-04-25,2,6,1829015.43,3,{}
EV-BUR-C02405,C02405,Metropol,663,B,2026-04-20,2,6,2961765.95,3,{}
EV-BUR-C02406,C02406,CreditInfo,576,C,2026-04-20,2,3,548862.36,3,{}
EV-BUR-C02407,C02407,Metropol,585,C,2026-04-21,2,6,235480.43,3,{}
EV-BUR-C02408,C02408,CreditInfo,632,B,2026-04-22,2,7,204593.67,0,{}
EV-BUR-C02409,C02409,Metropol,558,C,2026-04-26,1,1,2504322.77,2,{}
EV-BUR-C02410,C02410,Metropol,600,B,2026-04-21,1,1,2821719.45,3,{}
EV-BUR-C02411,C02411,Metropol,677,B,2026-04-22,0,6,3317318.88,3,{}
EV-BUR-C02412,C02412,Metropol,790,A,2026-04-23,0,2,1549745.40,0,{}
EV-BUR-C02413,C02413,Metropol,743,A,2026-04-20,1,1,425253.12,4,{}
EV-BUR-C02414,C02414,Metropol,847,A,2026-04-24,1,5,217837.48,4,{}
EV-BUR-C02415,C02415,TransUnion,770,A,2026-04-26,1,2,2522814.64,1,{}
EV-BUR-C02416,C02416,CreditInfo,572,C,2026-04-20,2,2,919441.63,3,{}
EV-BUR-C02417,C02417,CreditInfo,829,A,2026-04-24,1,2,2635047.73,1,{}
EV-BUR-C02418,C02418,Metropol,825,A,2026-04-21,2,7,2444447.15,1,{}
EV-BUR-C02419,C02419,Metropol,821,A,2026-04-24,1,5,658687.72,1,{}
EV-BUR-C02420,C02420,CreditInfo,791,A,2026-04-26,2,5,1620495.27,4,{}
EV-BUR-C02421,C02421,TransUnion,805,A,2026-04-26,2,6,72653.81,3,{}
EV-BUR-C02422,C02422,TransUnion,734,A,2026-04-22,1,4,655555.41,2,{}
EV-BUR-C02423,C02423,TransUnion,836,A,2026-04-26,0,1,560587.43,2,{}
EV-BUR-C02424,C02424,TransUnion,602,B,2026-04-25,0,6,2424752.07,1,{}
EV-BUR-C02425,C02425,CreditInfo,791,A,2026-04-21,0,6,1861168.95,0,{}
EV-BUR-C02426,C02426,TransUnion,618,B,2026-04-23,1,1,963117.21,2,{}
EV-BUR-C02427,C02427,Metropol,838,A,2026-04-21,0,3,2643996.05,2,{}
EV-BUR-C02428,C02428,TransUnion,710,B,2026-04-23,0,1,1594900.93,4,{}
EV-BUR-C02429,C02429,TransUnion,285,E,2026-04-25,7,5,1992712.58,2,{}
EV-BUR-C02430,C02430,TransUnion,566,C,2026-04-25,2,6,3414556.77,0,{}
EV-BUR-C02431,C02431,Metropol,612,B,2026-04-25,1,7,3264177.58,1,{}
EV-BUR-C02432,C02432,CreditInfo,828,A,2026-04-22,0,1,2721097.19,4,{}
EV-BUR-C02433,C02433,Metropol,654,B,2026-04-20,0,6,489213.22,2,{}
EV-BUR-C02434,C02434,Metropol,671,B,2026-04-20,1,5,1387448.53,2,{}
EV-BUR-C02435,C02435,CreditInfo,648,B,2026-04-25,1,3,480404.61,4,{}
EV-BUR-C02436,C02436,Metropol,806,A,2026-04-24,0,4,3232282.82,0,{}
EV-BUR-C02437,C02437,CreditInfo,822,A,2026-04-21,1,6,3604374.59,2,{}
EV-BUR-C02438,C02438,CreditInfo,645,B,2026-04-22,0,3,3197291.85,2,{}
EV-BUR-C02439,C02439,TransUnion,566,C,2026-04-21,1,2,547879.58,1,{}
EV-BUR-C02440,C02440,Metropol,641,B,2026-04-25,2,7,1938097.27,1,{}
EV-BUR-C02441,C02441,CreditInfo,592,C,2026-04-23,1,6,1272581.79,1,{}
EV-BUR-C02442,C02442,Metropol,562,C,2026-04-22,1,2,1923445.34,0,{}
EV-BUR-C02443,C02443,CreditInfo,587,C,2026-04-23,0,5,3755027.16,1,{}
EV-BUR-C02444,C02444,TransUnion,624,B,2026-04-26,1,5,2864374.77,4,{}
EV-BUR-C02445,C02445,Metropol,760,A,2026-04-24,2,5,3151427.70,1,{}
EV-BUR-C02446,C02446,TransUnion,588,C,2026-04-24,0,4,792645.05,4,{}
EV-BUR-C02447,C02447,Metropol,586,C,2026-04-22,1,2,2558469.71,2,{}
EV-BUR-C02448,C02448,TransUnion,284,E,2026-04-23,5,5,2559994.19,2,{}
EV-BUR-C02449,C02449,CreditInfo,674,B,2026-04-24,2,4,426907.92,1,{}
EV-BUR-C02450,C02450,Metropol,845,A,2026-04-20,2,4,405451.39,2,{}
EV-BUR-C02451,C02451,TransUnion,685,B,2026-04-25,1,7,1146620.94,2,{}
EV-BUR-C02452,C02452,TransUnion,588,C,2026-04-21,1,6,2889421.38,1,{}
EV-BUR-C02453,C02453,Metropol,568,C,2026-04-26,1,3,331604.64,2,{}
EV-BUR-C02454,C02454,TransUnion,734,A,2026-04-22,2,7,2162045.38,0,{}
EV-BUR-C02455,C02455,CreditInfo,849,A,2026-04-26,1,3,2852204.56,0,{}
EV-BUR-C02456,C02456,TransUnion,576,C,2026-04-23,2,4,1952992.96,2,{}
EV-BUR-C02457,C02457,TransUnion,763,A,2026-04-26,1,5,726516.29,0,{}
EV-BUR-C02458,C02458,TransUnion,431,D,2026-04-21,7,2,3621005.80,1,{}
EV-BUR-C02459,C02459,TransUnion,792,A,2026-04-21,0,3,2624632.39,2,{}
EV-BUR-C02460,C02460,TransUnion,747,A,2026-04-23,1,6,957919.89,0,{}
EV-BUR-C02461,C02461,CreditInfo,846,A,2026-04-26,0,2,1404630.57,0,{}
EV-BUR-C02462,C02462,CreditInfo,727,A,2026-04-23,2,6,1098656.62,4,{}
EV-BUR-C02463,C02463,CreditInfo,553,C,2026-04-21,0,1,1144762.84,4,{}
EV-BUR-C02464,C02464,Metropol,644,B,2026-04-25,2,2,3687733.00,2,{}
EV-BUR-C02465,C02465,CreditInfo,596,C,2026-04-26,0,3,792872.16,1,{}
EV-BUR-C02466,C02466,CreditInfo,841,A,2026-04-22,1,3,3950329.44,1,{}
EV-BUR-C02467,C02467,CreditInfo,845,A,2026-04-25,0,7,1809198.18,2,{}
EV-BUR-C02468,C02468,TransUnion,547,C,2026-04-21,2,5,1190994.84,0,{}
EV-BUR-C02469,C02469,Metropol,780,A,2026-04-23,2,2,3349701.10,4,{}
EV-BUR-C02470,C02470,TransUnion,609,B,2026-04-21,2,7,2096093.09,0,{}
EV-BUR-C02471,C02471,TransUnion,831,A,2026-04-21,1,2,1223456.40,4,{}
EV-BUR-C02472,C02472,Metropol,692,B,2026-04-25,1,6,1000298.75,0,{}
EV-BUR-C02473,C02473,TransUnion,772,A,2026-04-26,0,7,2130147.22,3,{}
EV-BUR-C02474,C02474,TransUnion,695,B,2026-04-26,1,4,2472104.19,3,{}
EV-BUR-C02475,C02475,CreditInfo,628,B,2026-04-24,2,3,887479.18,3,{}
EV-BUR-C02476,C02476,TransUnion,638,B,2026-04-24,1,5,3929056.15,4,{}
EV-BUR-C02477,C02477,CreditInfo,847,A,2026-04-26,1,2,607678.63,3,{}
EV-BUR-C02478,C02478,Metropol,592,C,2026-04-21,2,6,3861705.91,0,{}
EV-BUR-C02479,C02479,CreditInfo,750,A,2026-04-25,2,6,706181.51,1,{}
EV-BUR-C02480,C02480,CreditInfo,357,E,2026-04-24,3,1,1429767.90,4,{}
EV-BUR-C02481,C02481,Metropol,683,B,2026-04-21,0,7,1244561.18,3,{}
EV-BUR-C02482,C02482,CreditInfo,745,A,2026-04-24,0,5,2515447.91,2,{}
EV-BUR-C02483,C02483,CreditInfo,723,A,2026-04-24,0,5,2918653.25,4,{}
EV-BUR-C02484,C02484,CreditInfo,816,A,2026-04-25,1,3,1520456.39,4,{}
EV-BUR-C02485,C02485,CreditInfo,606,B,2026-04-24,1,5,3453398.96,1,{}
EV-BUR-C02486,C02486,CreditInfo,774,A,2026-04-21,0,7,155236.47,4,{}
EV-BUR-C02487,C02487,Metropol,627,B,2026-04-22,1,2,3485022.92,4,{}
EV-BUR-C02488,C02488,TransUnion,616,B,2026-04-24,2,6,2726984.28,1,{}
EV-BUR-C02489,C02489,TransUnion,668,B,2026-04-23,0,4,3189972.44,2,{}
EV-BUR-C02490,C02490,TransUnion,642,B,2026-04-21,1,3,3082312.04,1,{}
EV-BUR-C02491,C02491,TransUnion,740,A,2026-04-23,0,5,207363.65,4,{}
EV-BUR-C02492,C02492,CreditInfo,710,B,2026-04-26,2,7,2603239.66,1,{}
EV-BUR-C02493,C02493,CreditInfo,555,C,2026-04-22,0,4,2300384.68,4,{}
EV-BUR-C02494,C02494,TransUnion,339,E,2026-04-21,6,1,558734.83,0,{}
EV-BUR-C02495,C02495,CreditInfo,667,B,2026-04-25,1,1,2805229.92,2,{}
EV-BUR-C02496,C02496,Metropol,589,C,2026-04-21,1,4,2430064.66,3,{}
EV-BUR-C02497,C02497,Metropol,685,B,2026-04-25,0,5,1727495.78,0,{}
EV-BUR-C02498,C02498,Metropol,613,B,2026-04-25,2,2,3118989.04,0,{}
EV-BUR-C02499,C02499,Metropol,634,B,2026-04-24,2,5,443099.44,3,{}
EV-BUR-C02500,C02500,Metropol,812,A,2026-04-23,2,2,707736.35,0,{}
EV-BUR-C02501,C02501,TransUnion,673,B,2026-04-21,1,2,2042461.15,3,{}
EV-BUR-C02502,C02502,CreditInfo,736,A,2026-04-20,0,2,3773782.16,0,{}
EV-BUR-C02503,C02503,CreditInfo,681,B,2026-04-26,2,6,3840868.04,1,{}
EV-BUR-C02504,C02504,TransUnion,808,A,2026-04-22,1,1,1025832.14,4,{}
EV-BUR-C02505,C02505,Metropol,597,C,2026-04-22,0,3,1007371.34,2,{}
EV-BUR-C02506,C02506,TransUnion,820,A,2026-04-20,2,5,2465130.48,4,{}
EV-BUR-C02507,C02507,TransUnion,771,A,2026-04-22,1,4,272218.01,3,{}
EV-BUR-C02508,C02508,CreditInfo,727,A,2026-04-20,2,2,122229.64,0,{}
EV-BUR-C02509,C02509,Metropol,742,A,2026-04-22,2,3,3987792.63,4,{}
EV-BUR-C02510,C02510,CreditInfo,318,E,2026-04-23,6,2,3626251.47,0,{}
EV-BUR-C02511,C02511,TransUnion,628,B,2026-04-23,1,5,1946668.90,0,{}
EV-BUR-C02512,C02512,TransUnion,571,C,2026-04-21,1,1,2242033.81,2,{}
EV-BUR-C02513,C02513,TransUnion,584,C,2026-04-26,0,4,3179455.35,4,{}
EV-BUR-C02514,C02514,Metropol,625,B,2026-04-26,0,3,1865930.26,4,{}
EV-BUR-C02515,C02515,TransUnion,671,B,2026-04-20,1,7,3497809.67,0,{}
EV-BUR-C02516,C02516,TransUnion,680,B,2026-04-26,0,3,2621355.26,2,{}
EV-BUR-C02517,C02517,Metropol,759,A,2026-04-23,0,3,2830786.77,1,{}
EV-BUR-C02518,C02518,CreditInfo,672,B,2026-04-24,0,7,1960845.61,4,{}
EV-BUR-C02519,C02519,Metropol,817,A,2026-04-22,0,7,1460783.64,2,{}
EV-BUR-C02520,C02520,Metropol,844,A,2026-04-22,0,2,3966237.34,1,{}
EV-BUR-C02521,C02521,Metropol,663,B,2026-04-24,0,5,2741301.66,3,{}
EV-BUR-C02522,C02522,Metropol,715,B,2026-04-23,0,2,2995531.03,0,{}
EV-BUR-C02523,C02523,Metropol,649,B,2026-04-21,1,6,3314590.49,2,{}
EV-BUR-C02524,C02524,TransUnion,676,B,2026-04-26,2,6,3019943.26,1,{}
EV-BUR-C02525,C02525,TransUnion,694,B,2026-04-20,2,2,2909062.61,3,{}
EV-BUR-C02526,C02526,Metropol,750,A,2026-04-21,1,7,2680119.76,1,{}
EV-BUR-C02527,C02527,Metropol,572,C,2026-04-23,2,6,1040227.64,4,{}
EV-BUR-C02528,C02528,Metropol,710,B,2026-04-23,0,5,3598711.25,4,{}
EV-BUR-C02529,C02529,Metropol,753,A,2026-04-20,1,5,721162.29,4,{}
EV-BUR-C02530,C02530,Metropol,625,B,2026-04-23,1,5,737233.39,4,{}
EV-BUR-C02531,C02531,Metropol,606,B,2026-04-20,0,5,118695.60,1,{}
EV-BUR-C02532,C02532,CreditInfo,736,A,2026-04-24,2,7,1700042.46,4,{}
EV-BUR-C02533,C02533,CreditInfo,380,E,2026-04-26,8,4,457509.05,2,{}
EV-BUR-C02534,C02534,TransUnion,602,B,2026-04-21,2,1,2355593.24,2,{}
EV-BUR-C02535,C02535,Metropol,808,A,2026-04-20,0,3,3673663.78,1,{}
EV-BUR-C02536,C02536,Metropol,389,E,2026-04-26,8,2,2721236.90,3,{}
EV-BUR-C02537,C02537,CreditInfo,735,A,2026-04-22,2,6,1609461.31,0,{}
EV-BUR-C02538,C02538,CreditInfo,750,A,2026-04-25,1,3,247555.79,0,{}
EV-BUR-C02539,C02539,TransUnion,713,B,2026-04-25,0,3,480011.50,2,{}
EV-BUR-C02540,C02540,TransUnion,816,A,2026-04-26,1,5,3337299.75,0,{}
EV-BUR-C02541,C02541,Metropol,769,A,2026-04-20,1,5,806618.22,1,{}
EV-BUR-C02542,C02542,CreditInfo,615,B,2026-04-23,1,5,2428832.41,2,{}
EV-BUR-C02543,C02543,Metropol,790,A,2026-04-26,2,2,2719850.68,2,{}
EV-BUR-C02544,C02544,Metropol,581,C,2026-04-20,2,2,1632324.08,0,{}
EV-BUR-C02545,C02545,Metropol,679,B,2026-04-22,2,2,3374624.39,1,{}
EV-BUR-C02546,C02546,TransUnion,640,B,2026-04-22,1,7,2559902.02,4,{}
EV-BUR-C02547,C02547,Metropol,576,C,2026-04-26,0,6,2563126.13,1,{}
EV-BUR-C02548,C02548,CreditInfo,676,B,2026-04-25,1,3,933278.02,1,{}
EV-BUR-C02549,C02549,CreditInfo,711,B,2026-04-20,1,3,463799.26,1,{}
EV-BUR-C02550,C02550,TransUnion,835,A,2026-04-22,2,3,2461454.45,1,{}
EV-BUR-C02551,C02551,TransUnion,731,A,2026-04-21,2,6,642505.45,4,{}
EV-BUR-C02552,C02552,CreditInfo,812,A,2026-04-20,1,7,3085695.84,2,{}
EV-BUR-C02553,C02553,TransUnion,753,A,2026-04-26,2,3,157792.06,0,{}
EV-BUR-C02554,C02554,CreditInfo,632,B,2026-04-26,0,3,3164632.65,4,{}
EV-BUR-C02555,C02555,CreditInfo,801,A,2026-04-21,0,7,1164445.32,4,{}
EV-BUR-C02556,C02556,CreditInfo,826,A,2026-04-20,0,2,3116566.79,4,{}
EV-BUR-C02557,C02557,Metropol,733,A,2026-04-25,1,2,2192202.49,3,{}
EV-BUR-C02558,C02558,TransUnion,849,A,2026-04-25,0,7,1804503.33,3,{}
EV-BUR-C02559,C02559,Metropol,672,B,2026-04-20,0,1,2930089.34,1,{}
EV-BUR-C02560,C02560,Metropol,592,C,2026-04-22,2,6,265028.90,4,{}
EV-BUR-C02561,C02561,Metropol,541,C,2026-04-23,0,7,3956255.09,3,{}
EV-BUR-C02562,C02562,Metropol,647,B,2026-04-23,0,3,1138797.71,1,{}
EV-BUR-C02563,C02563,Metropol,612,B,2026-04-20,1,1,160233.07,3,{}
EV-BUR-C02564,C02564,CreditInfo,803,A,2026-04-24,0,1,638435.46,4,{}
EV-BUR-C02565,C02565,TransUnion,801,A,2026-04-23,2,3,428070.84,1,{}
EV-BUR-C02566,C02566,Metropol,736,A,2026-04-21,0,2,2629192.35,3,{}
EV-BUR-C02567,C02567,CreditInfo,835,A,2026-04-20,2,4,1267947.32,4,{}
EV-BUR-C02568,C02568,CreditInfo,563,C,2026-04-24,1,1,3401754.59,3,{}
EV-BUR-C02569,C02569,CreditInfo,783,A,2026-04-25,1,7,2095193.60,4,{}
EV-BUR-C02570,C02570,Metropol,695,B,2026-04-24,0,3,2057407.54,4,{}
EV-BUR-C02571,C02571,TransUnion,608,B,2026-04-25,1,6,2155529.35,2,{}
